"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28740","Каталог заданий: Повторение пройденного материала ""Литература"" — Класс 1","default","Thu Apr 02 15:03:23 UTC 2026","passed","Thu Apr 02 15:03:52 UTC 2026","AuTestCatalogTask","","",""
"","23600","Каталог заданий: Повторение пройденного материала ""История"" — Класс 1","default","Thu Apr 02 15:02:37 UTC 2026","passed","Thu Apr 02 15:03:00 UTC 2026","AuTestCatalogTask","","",""
"","12743","Каталог заданий: ТНР ""Алгебра. 5.1"" — Класс 1","default","Thu Apr 02 15:17:04 UTC 2026","passed","Thu Apr 02 15:17:16 UTC 2026","AuTestCatalogTask","","",""
"","21112","Каталог заданий: Подготовка к ВПР ""Физика"" — Класс 3","default","Thu Apr 02 14:54:35 UTC 2026","passed","Thu Apr 02 14:54:56 UTC 2026","AuTestCatalogTask","","",""
"","65600","Каталог заданий: Слабослышащие ""Биология. 2.1"" — Класс 6","default","Thu Apr 02 15:48:58 UTC 2026","passed","Thu Apr 02 15:50:03 UTC 2026","AuTestCatalogTask","","",""
"","13759","Каталог заданий: ТНР ""Русский язык. 5.1"" — Класс 11","default","Thu Apr 02 15:16:22 UTC 2026","passed","Thu Apr 02 15:16:36 UTC 2026","AuTestCatalogTask","","",""
"","24513","Каталог заданий: НОДА ""Английский язык. 6.1"" — Класс 10","default","Thu Apr 02 16:08:18 UTC 2026","passed","Thu Apr 02 16:08:43 UTC 2026","AuTestCatalogTask","","",""
"","28954","Каталог заданий: Подготовка к ВПР ""Математика"" — Класс 6","default","Thu Apr 02 14:52:05 UTC 2026","passed","Thu Apr 02 14:52:34 UTC 2026","AuTestCatalogTask","","",""
"","20805","Каталог заданий: РАС ""Алгебра и начала мат. анализа. 8.1"" — Класс 1","default","Thu Apr 02 16:10:44 UTC 2026","passed","Thu Apr 02 16:11:05 UTC 2026","AuTestCatalogTask","","",""
"","26803","Каталог заданий: ЗПР ""Математика. 7.1"" — Класс 3","default","Thu Apr 02 15:54:21 UTC 2026","passed","Thu Apr 02 15:54:48 UTC 2026","AuTestCatalogTask","","",""
"","150191","Каталог заданий: Сложные темы ""Математика"" — Класс 6","default","Thu Apr 02 15:11:04 UTC 2026","broken","Thu Apr 02 15:13:34 UTC 2026","AuTestCatalogTask","","",""
"","150204","Каталог заданий: Сложные темы ""Математика"" — Класс 8","default","Thu Apr 02 15:11:11 UTC 2026","broken","Thu Apr 02 15:13:41 UTC 2026","AuTestCatalogTask","","",""
"","13189","Каталог заданий: Русский язык пакеты ""Важные вопросы орфографии (10-11 кл.)"" — Класс 1","default","Thu Apr 02 15:10:10 UTC 2026","passed","Thu Apr 02 15:10:23 UTC 2026","AuTestCatalogTask","","",""
"","34511","Каталог заданий: НОДА ""Химия. 6.1"" — Класс 2","default","Thu Apr 02 16:06:40 UTC 2026","passed","Thu Apr 02 16:07:14 UTC 2026","AuTestCatalogTask","","",""
"","13022","Каталог заданий: Слабовидящие ""Английский язык. 4.1"" — Класс 1","default","Thu Apr 02 15:35:21 UTC 2026","passed","Thu Apr 02 15:35:35 UTC 2026","AuTestCatalogTask","","",""
"","29617","Каталог заданий: Слепые ""Окружающий мир. 3.1"" — Класс 2","default","Thu Apr 02 15:25:33 UTC 2026","passed","Thu Apr 02 15:26:02 UTC 2026","AuTestCatalogTask","","",""
"","18502","Каталог заданий: Слабослышащие ""Информатика. 2.1"" — Класс 4","default","Thu Apr 02 15:53:14 UTC 2026","passed","Thu Apr 02 15:53:32 UTC 2026","AuTestCatalogTask","","",""
"","11639","Каталог заданий: Русский язык пакеты ""Орфографическая грамотность (1-4 кл.)"" — Класс 3","default","Thu Apr 02 15:09:23 UTC 2026","passed","Thu Apr 02 15:09:35 UTC 2026","AuTestCatalogTask","","",""
"","17507","Каталог заданий: Слабослышащие ""Английский язык. 2.1"" — Класс 1","default","Thu Apr 02 15:52:02 UTC 2026","passed","Thu Apr 02 15:52:19 UTC 2026","AuTestCatalogTask","","",""
"","49273","Каталог заданий: Нарушение слуха ""Биология. 1.1"" — Класс 4","default","Thu Apr 02 15:44:36 UTC 2026","passed","Thu Apr 02 15:45:25 UTC 2026","AuTestCatalogTask","","",""
"","17302","Каталог заданий: Подготовка к контрольным работам ""Литература"" — Класс 1","default","Thu Apr 02 14:58:02 UTC 2026","passed","Thu Apr 02 14:58:20 UTC 2026","AuTestCatalogTask","","",""
"","19773","Каталог заданий: Русский язык пакеты ""Сочинение"" — Класс 4","default","Thu Apr 02 15:10:28 UTC 2026","passed","Thu Apr 02 15:10:48 UTC 2026","AuTestCatalogTask","","",""
"","43273","Каталог заданий: РАС ""История. 8.1"" — Класс 7","default","Thu Apr 02 16:13:13 UTC 2026","passed","Thu Apr 02 16:13:57 UTC 2026","AuTestCatalogTask","","",""
"","18414","Каталог заданий: Нарушение слуха ""Вероятность и статистика. 1.1"" — Класс 4","default","Thu Apr 02 15:46:21 UTC 2026","passed","Thu Apr 02 15:46:39 UTC 2026","AuTestCatalogTask","","",""
"","23491","Каталог заданий: Повторение пройденного материала ""Русский язык"" — Класс 10","default","Thu Apr 02 15:01:24 UTC 2026","passed","Thu Apr 02 15:01:48 UTC 2026","AuTestCatalogTask","","",""
"","42308","Каталог заданий: Нарушение слуха ""Биология. 1.1"" — Класс 3","default","Thu Apr 02 15:44:33 UTC 2026","passed","Thu Apr 02 15:45:15 UTC 2026","AuTestCatalogTask","","",""
"","32567","Каталог заданий: Слепые ""Окружающий мир. 3.1"" — Класс 3","default","Thu Apr 02 15:25:34 UTC 2026","passed","Thu Apr 02 15:26:07 UTC 2026","AuTestCatalogTask","","",""
"","30318","Каталог заданий: Нарушение слуха ""Математика. 1.1"" — Класс 2","default","Thu Apr 02 15:40:01 UTC 2026","passed","Thu Apr 02 15:40:31 UTC 2026","AuTestCatalogTask","","",""
"","18539","Каталог заданий: Нарушение слуха ""Русский язык. 1.1"" — Класс 9","default","Thu Apr 02 15:39:49 UTC 2026","passed","Thu Apr 02 15:40:08 UTC 2026","AuTestCatalogTask","","",""
"","14278","Каталог заданий: Дополнительное образование ""Вероятность и статистика"" — Класс 1","default","Thu Apr 02 14:48:22 UTC 2026","passed","Thu Apr 02 14:48:36 UTC 2026","AuTestCatalogTask","","",""
"","22363","Каталог заданий: Школьная программа ""Английский язык"" — Класс 4","default","Thu Apr 02 14:40:09 UTC 2026","passed","Thu Apr 02 14:40:31 UTC 2026","AuTestCatalogTask","","",""
"","11607","Каталог заданий: Слабовидящие ""Обществознание. 4.1"" — Класс 1","default","Thu Apr 02 15:36:31 UTC 2026","passed","Thu Apr 02 15:36:42 UTC 2026","AuTestCatalogTask","","",""
"","43841","Каталог заданий: ЗПР ""Биология. 7.1"" — Класс 1","default","Thu Apr 02 15:57:47 UTC 2026","passed","Thu Apr 02 15:58:30 UTC 2026","AuTestCatalogTask","","",""
"","42521","Каталог заданий: Слабослышащие ""Биология. 2.1"" — Класс 3","default","Thu Apr 02 15:48:28 UTC 2026","passed","Thu Apr 02 15:49:10 UTC 2026","AuTestCatalogTask","","",""
"","24738","Каталог заданий: НОДА ""Алгебра и начала мат. анализа. 6.1"" — Класс 1","default","Thu Apr 02 16:02:38 UTC 2026","passed","Thu Apr 02 16:03:03 UTC 2026","AuTestCatalogTask","","",""
"","27179","Каталог заданий: Повторение пройденного материала ""История"" — Класс 3","default","Thu Apr 02 15:02:56 UTC 2026","passed","Thu Apr 02 15:03:23 UTC 2026","AuTestCatalogTask","","",""
"","15279","Каталог заданий: Слабовидящие ""Геометрия. 4.1"" — Класс 2","default","Thu Apr 02 15:32:59 UTC 2026","passed","Thu Apr 02 15:33:14 UTC 2026","AuTestCatalogTask","","",""
"","30629","Каталог заданий: ТНР ""Окружающий мир. 5.1"" — Класс 2","default","Thu Apr 02 15:17:44 UTC 2026","passed","Thu Apr 02 15:18:15 UTC 2026","AuTestCatalogTask","","",""
"","33021","Каталог заданий: Повторение пройденного материала ""Геометрия"" — Класс 5","default","Thu Apr 02 15:04:25 UTC 2026","passed","Thu Apr 02 15:04:58 UTC 2026","AuTestCatalogTask","","",""
"","11082","Каталог заданий: Подготовка к ЕГЭ ""Литература. Варианты КИМ""","default","Thu Apr 02 14:51:34 UTC 2026","passed","Thu Apr 02 14:51:45 UTC 2026","AuTestCatalogTask","","",""
"","25195","Каталог заданий: Повторение пройденного материала ""Математика"" — Класс 6","default","Thu Apr 02 15:00:34 UTC 2026","passed","Thu Apr 02 15:00:59 UTC 2026","AuTestCatalogTask","","",""
"","23443","Каталог заданий: Школьная программа ""Математика"" — Класс 5","default","Thu Apr 02 14:36:20 UTC 2026","passed","Thu Apr 02 14:36:43 UTC 2026","AuTestCatalogTask","","",""
"","27334","Каталог заданий: ТНР ""Химия. 5.1"" — Класс 4","default","Thu Apr 02 15:21:26 UTC 2026","passed","Thu Apr 02 15:21:53 UTC 2026","AuTestCatalogTask","","",""
"","29511","Каталог заданий: Подготовка к контрольным работам ""Литература"" — Класс 7","default","Thu Apr 02 14:58:21 UTC 2026","passed","Thu Apr 02 14:58:50 UTC 2026","AuTestCatalogTask","","",""
"","11549","Каталог заданий: Русский язык пакеты ""Пунктуационная грамотность (5-9 кл.)"" — Класс 5","default","Thu Apr 02 15:10:06 UTC 2026","passed","Thu Apr 02 15:10:18 UTC 2026","AuTestCatalogTask","","",""
"","13890","Каталог заданий: РАС ""Обществознание. 8.1"" — Класс 5","default","Thu Apr 02 16:13:42 UTC 2026","passed","Thu Apr 02 16:13:56 UTC 2026","AuTestCatalogTask","","",""
"","28146","Каталог заданий: Слепые ""Английский язык. 3.1"" — Класс 4","default","Thu Apr 02 15:28:06 UTC 2026","passed","Thu Apr 02 15:28:34 UTC 2026","AuTestCatalogTask","","",""
"","10843","Каталог заданий: Слабовидящие ""Физика. 4.1"" — Класс 2","default","Thu Apr 02 15:38:15 UTC 2026","passed","Thu Apr 02 15:38:26 UTC 2026","AuTestCatalogTask","","",""
"","11008","Каталог заданий: ЗПР ""Физика. 7.1"" — Класс 2","default","Thu Apr 02 15:59:14 UTC 2026","passed","Thu Apr 02 15:59:25 UTC 2026","AuTestCatalogTask","","",""
"","19850","Каталог заданий: Слепые ""Вероятность и статистика. 3.1"" — Класс 1","default","Thu Apr 02 15:30:26 UTC 2026","passed","Thu Apr 02 15:30:46 UTC 2026","AuTestCatalogTask","","",""
"","13031","Каталог заданий: РАС ""Физика. 8.1"" — Класс 1","default","Thu Apr 02 16:15:18 UTC 2026","passed","Thu Apr 02 16:15:31 UTC 2026","AuTestCatalogTask","","",""
"","20530","Каталог заданий: Слабовидящие ""Английский язык. 4.1"" — Класс 3","default","Thu Apr 02 15:35:49 UTC 2026","passed","Thu Apr 02 15:36:09 UTC 2026","AuTestCatalogTask","","",""
"","14424","Каталог заданий: Слабовидящие ""Обществознание. 4.1"" — Класс 2","default","Thu Apr 02 15:36:32 UTC 2026","passed","Thu Apr 02 15:36:47 UTC 2026","AuTestCatalogTask","","",""
"","13097","Каталог заданий: РАС ""Геометрия. 8.1"" — Класс 5","default","Thu Apr 02 16:11:11 UTC 2026","passed","Thu Apr 02 16:11:24 UTC 2026","AuTestCatalogTask","","",""
"","33372","Каталог заданий: Подготовка к ВПР ""Биология"" — Класс 1","default","Thu Apr 02 14:53:25 UTC 2026","passed","Thu Apr 02 14:53:59 UTC 2026","AuTestCatalogTask","","",""
"","35510","Каталог заданий: РАС ""История. 8.1"" — Класс 5","default","Thu Apr 02 16:13:05 UTC 2026","passed","Thu Apr 02 16:13:41 UTC 2026","AuTestCatalogTask","","",""
"","11535","Каталог заданий: Слабослышащие ""Обществознание. 2.1"" — Класс 4","default","Thu Apr 02 15:51:56 UTC 2026","passed","Thu Apr 02 15:52:07 UTC 2026","AuTestCatalogTask","","",""
"","24264","Каталог заданий: Повторение пройденного материала ""Вероятность и статистика"" — Класс 4","default","Thu Apr 02 15:05:00 UTC 2026","passed","Thu Apr 02 15:05:25 UTC 2026","AuTestCatalogTask","","",""
"","24905","Каталог заданий: Слепые ""Биология. 3.1"" — Класс 5","default","Thu Apr 02 15:28:59 UTC 2026","passed","Thu Apr 02 15:29:23 UTC 2026","AuTestCatalogTask","","",""
"","17353","Каталог заданий: Русский язык пакеты ""Пунктуационная грамотность (5-9 кл.)"" — Класс 2","default","Thu Apr 02 15:09:50 UTC 2026","passed","Thu Apr 02 15:10:07 UTC 2026","AuTestCatalogTask","","",""
"","23602","Каталог заданий: Слабослышащие ""Английский язык. 2.1"" — Класс 8","default","Thu Apr 02 15:52:28 UTC 2026","passed","Thu Apr 02 15:52:52 UTC 2026","AuTestCatalogTask","","",""
"","64500","Каталог заданий: РАС ""Биология. 8.1"" — Класс 6","default","Thu Apr 02 16:14:33 UTC 2026","passed","Thu Apr 02 16:15:37 UTC 2026","AuTestCatalogTask","","",""
"","55522","Каталог заданий: ЗПР ""Русский язык. 7.1"" — Класс 4","default","Thu Apr 02 15:53:32 UTC 2026","passed","Thu Apr 02 15:54:28 UTC 2026","AuTestCatalogTask","","",""
"","19056","Каталог заданий: Нарушение слуха ""Русский язык. 1.1"" — Класс 10","default","Thu Apr 02 15:39:50 UTC 2026","passed","Thu Apr 02 15:40:09 UTC 2026","AuTestCatalogTask","","",""
"","35713","Каталог заданий: РАС ""История. 8.1"" — Класс 1","default","Thu Apr 02 16:12:30 UTC 2026","passed","Thu Apr 02 16:13:05 UTC 2026","AuTestCatalogTask","","",""
"","14101","Каталог заданий: Русский язык пакеты ""Пунктуационная грамотность (5-9 кл.)"" — Класс 3","default","Thu Apr 02 15:09:52 UTC 2026","passed","Thu Apr 02 15:10:06 UTC 2026","AuTestCatalogTask","","",""
"","150178","Каталог заданий: Школьная программа ""История"" — Класс 3","default","Thu Apr 02 14:37:12 UTC 2026","broken","Thu Apr 02 14:39:42 UTC 2026","AuTestCatalogTask","","",""
"","52576","Каталог заданий: Школьная программа ""История"" — Класс 6","default","Thu Apr 02 14:37:37 UTC 2026","passed","Thu Apr 02 14:38:30 UTC 2026","AuTestCatalogTask","","",""
"","17335","Каталог заданий: Подготовка к контрольным работам ""Русский язык"" — Класс 10","default","Thu Apr 02 14:55:55 UTC 2026","passed","Thu Apr 02 14:56:12 UTC 2026","AuTestCatalogTask","","",""
"","43417","Каталог заданий: Школьная программа ""Математика"" — Класс 1","default","Thu Apr 02 14:36:20 UTC 2026","passed","Thu Apr 02 14:37:03 UTC 2026","AuTestCatalogTask","","",""
"","20111","Каталог заданий: Слепые ""Обществознание. 3.1"" — Класс 6","default","Thu Apr 02 15:27:54 UTC 2026","passed","Thu Apr 02 15:28:14 UTC 2026","AuTestCatalogTask","","",""
"","45543","Каталог заданий: Дополнительное образование ""Биология"" — Класс 1","default","Thu Apr 02 14:46:36 UTC 2026","passed","Thu Apr 02 14:47:22 UTC 2026","AuTestCatalogTask","","",""
"","17819","Каталог заданий: ЗПР ""Алгебра. 7.1"" — Класс 2","default","Thu Apr 02 15:54:48 UTC 2026","passed","Thu Apr 02 15:55:05 UTC 2026","AuTestCatalogTask","","",""
"","26400","Каталог заданий: Сложные темы ""Русский язык"" — Класс 2","default","Thu Apr 02 15:13:42 UTC 2026","passed","Thu Apr 02 15:14:08 UTC 2026","AuTestCatalogTask","","",""
"","31526","Каталог заданий: ЗПР ""Математика. 7.1"" — Класс 2","default","Thu Apr 02 15:54:16 UTC 2026","passed","Thu Apr 02 15:54:48 UTC 2026","AuTestCatalogTask","","",""
"","24969","Каталог заданий: РАС ""Математика. 8.1"" — Класс 3","default","Thu Apr 02 16:09:58 UTC 2026","passed","Thu Apr 02 16:10:23 UTC 2026","AuTestCatalogTask","","",""
"","23956","Каталог заданий: СПО ""Элементы высшей математики"" — Класс 1","default","Thu Apr 02 15:07:24 UTC 2026","passed","Thu Apr 02 15:07:48 UTC 2026","AuTestCatalogTask","","",""
"","150221","Каталог заданий: Сложные темы ""Математика"" — Класс 7","default","Thu Apr 02 15:11:08 UTC 2026","broken","Thu Apr 02 15:13:38 UTC 2026","AuTestCatalogTask","","",""
"","16819","Каталог заданий: РАС ""Информатика. 8.1"" — Класс 3","default","Thu Apr 02 16:16:44 UTC 2026","passed","Thu Apr 02 16:17:01 UTC 2026","AuTestCatalogTask","","",""
"","14448","Каталог заданий: РАС ""Алгебра. 8.1"" — Класс 1","default","Thu Apr 02 16:10:27 UTC 2026","passed","Thu Apr 02 16:10:42 UTC 2026","AuTestCatalogTask","","",""
"","24251","Каталог заданий: ЗПР ""Английский язык. 7.1"" — Класс 3","default","Thu Apr 02 15:59:36 UTC 2026","passed","Thu Apr 02 16:00:00 UTC 2026","AuTestCatalogTask","","",""
"","18934","Каталог заданий: Школьная программа ""Химия"" — Класс 1","default","Thu Apr 02 14:43:14 UTC 2026","passed","Thu Apr 02 14:43:33 UTC 2026","AuTestCatalogTask","","",""
"","29422","Каталог заданий: ТНР ""Математика. 5.1"" — Класс 2","default","Thu Apr 02 15:16:36 UTC 2026","passed","Thu Apr 02 15:17:05 UTC 2026","AuTestCatalogTask","","",""
"","36198","Каталог заданий: НОДА ""Русский язык. 6.1"" — Класс 2","default","Thu Apr 02 16:00:49 UTC 2026","passed","Thu Apr 02 16:01:26 UTC 2026","AuTestCatalogTask","","",""
"","27998","Каталог заданий: ТНР ""Химия. 5.1"" — Класс 3","default","Thu Apr 02 15:21:26 UTC 2026","passed","Thu Apr 02 15:21:54 UTC 2026","AuTestCatalogTask","","",""
"","12510","Каталог заданий: РАС ""Обществознание. 8.1"" — Класс 2","default","Thu Apr 02 16:13:30 UTC 2026","passed","Thu Apr 02 16:13:42 UTC 2026","AuTestCatalogTask","","",""
"","38198","Каталог заданий: НОДА ""История. 6.1"" — Класс 5","default","Thu Apr 02 16:04:53 UTC 2026","passed","Thu Apr 02 16:05:31 UTC 2026","AuTestCatalogTask","","",""
"","22423","Каталог заданий: Подготовка к ОГЭ ""Русский язык (2)""","default","Thu Apr 02 14:49:49 UTC 2026","passed","Thu Apr 02 14:50:12 UTC 2026","AuTestCatalogTask","","",""
"","17274","Каталог заданий: РАС ""Русский язык. 8.1"" — Класс 9","default","Thu Apr 02 16:09:41 UTC 2026","passed","Thu Apr 02 16:09:58 UTC 2026","AuTestCatalogTask","","",""
"","33463","Каталог заданий: РАС ""Литература. 8.1"" — Класс 2","default","Thu Apr 02 16:11:47 UTC 2026","passed","Thu Apr 02 16:12:21 UTC 2026","AuTestCatalogTask","","",""
"","34960","Каталог заданий: Подготовка к ОГЭ ""Химия""","default","Thu Apr 02 14:49:09 UTC 2026","passed","Thu Apr 02 14:49:44 UTC 2026","AuTestCatalogTask","","",""
"","15017","Каталог заданий: ТНР ""Физика. 5.1"" — Класс 3","default","Thu Apr 02 15:19:54 UTC 2026","passed","Thu Apr 02 15:20:09 UTC 2026","AuTestCatalogTask","","",""
"","29384","Каталог заданий: ТНР ""История. 5.1"" — Класс 2","default","Thu Apr 02 15:20:09 UTC 2026","passed","Thu Apr 02 15:20:38 UTC 2026","AuTestCatalogTask","","",""
"","26776","Каталог заданий: ТНР ""Русский язык. 5.1"" — Класс 1","default","Thu Apr 02 15:14:08 UTC 2026","passed","Thu Apr 02 15:14:35 UTC 2026","AuTestCatalogTask","","",""
"","17121","Каталог заданий: Подготовка к ВПР ""Литература"" — Класс 1","default","Thu Apr 02 14:52:41 UTC 2026","passed","Thu Apr 02 14:52:58 UTC 2026","AuTestCatalogTask","","",""
"","17124","Каталог заданий: Нарушение слуха ""Русский язык. 1.1"" — Класс 5","default","Thu Apr 02 15:39:20 UTC 2026","passed","Thu Apr 02 15:39:37 UTC 2026","AuTestCatalogTask","","",""
"","13829","Каталог заданий: Слепые ""Обществознание. 3.1"" — Класс 4","default","Thu Apr 02 15:27:43 UTC 2026","passed","Thu Apr 02 15:27:57 UTC 2026","AuTestCatalogTask","","",""
"","33695","Каталог заданий: Подготовка к ВПР ""Биология"" — Класс 3","default","Thu Apr 02 14:53:35 UTC 2026","passed","Thu Apr 02 14:54:09 UTC 2026","AuTestCatalogTask","","",""
"","12409","Каталог заданий: ТНР ""Обществознание. 5.1"" — Класс 4","default","Thu Apr 02 15:22:16 UTC 2026","passed","Thu Apr 02 15:22:28 UTC 2026","AuTestCatalogTask","","",""
"","18009","Каталог заданий: ТНР ""Геометрия. 5.1"" — Класс 3","default","Thu Apr 02 15:17:26 UTC 2026","passed","Thu Apr 02 15:17:44 UTC 2026","AuTestCatalogTask","","",""
"","12948","Каталог заданий: НОДА ""Русский язык. 6.1"" — Класс 11","default","Thu Apr 02 16:01:35 UTC 2026","passed","Thu Apr 02 16:01:48 UTC 2026","AuTestCatalogTask","","",""
"","19208","Каталог заданий: СПО ""Русский язык"" — Класс 1","default","Thu Apr 02 15:07:31 UTC 2026","passed","Thu Apr 02 15:07:50 UTC 2026","AuTestCatalogTask","","",""
"","23693","Каталог заданий: Слабослышащие ""Английский язык. 2.1"" — Класс 6","default","Thu Apr 02 15:52:19 UTC 2026","passed","Thu Apr 02 15:52:43 UTC 2026","AuTestCatalogTask","","",""
"","29066","Каталог заданий: Слабовидящие ""Математика. 4.1"" — Класс 2","default","Thu Apr 02 15:32:06 UTC 2026","passed","Thu Apr 02 15:32:35 UTC 2026","AuTestCatalogTask","","",""
"","14035","Каталог заданий: Подготовка к контрольным работам ""Геометрия"" — Класс 4","default","Thu Apr 02 14:57:22 UTC 2026","passed","Thu Apr 02 14:57:36 UTC 2026","AuTestCatalogTask","","",""
"","14931","Каталог заданий: ЗПР ""Обществознание. 7.1"" — Класс 5","default","Thu Apr 02 15:57:36 UTC 2026","passed","Thu Apr 02 15:57:51 UTC 2026","AuTestCatalogTask","","",""
"","14018","Каталог заданий: Подготовка к контрольным работам ""Вероятность и статистика"" — Класс 2","default","Thu Apr 02 14:59:58 UTC 2026","passed","Thu Apr 02 15:00:12 UTC 2026","AuTestCatalogTask","","",""
"","18830","Каталог заданий: ЗПР ""Информатика. 7.1"" — Класс 1","default","Thu Apr 02 16:00:31 UTC 2026","passed","Thu Apr 02 16:00:49 UTC 2026","AuTestCatalogTask","","",""
"","11796","Каталог заданий: Школьная программа ""Обществознание"" — Класс 6","default","Thu Apr 02 14:43:01 UTC 2026","passed","Thu Apr 02 14:43:13 UTC 2026","AuTestCatalogTask","","",""
"","14101","Каталог заданий: ЗПР ""Английский язык. 7.1"" — Класс 1","default","Thu Apr 02 15:59:25 UTC 2026","passed","Thu Apr 02 15:59:40 UTC 2026","AuTestCatalogTask","","",""
"","27641","Каталог заданий: Слабослышащие ""Русский язык. 2.1"" — Класс 4","default","Thu Apr 02 15:46:54 UTC 2026","passed","Thu Apr 02 15:47:21 UTC 2026","AuTestCatalogTask","","",""
"","27777","Каталог заданий: ЗПР ""Математика. 7.1"" — Класс 6","default","Thu Apr 02 15:54:46 UTC 2026","passed","Thu Apr 02 15:55:14 UTC 2026","AuTestCatalogTask","","",""
"","20932","Каталог заданий: Подготовка к контрольным работам ""Английский язык"" — Класс 2","default","Thu Apr 02 14:55:58 UTC 2026","passed","Thu Apr 02 14:56:19 UTC 2026","AuTestCatalogTask","","",""
"","34922","Каталог заданий: ЗПР ""Математика. 7.1"" — Класс 1","default","Thu Apr 02 15:54:11 UTC 2026","passed","Thu Apr 02 15:54:46 UTC 2026","AuTestCatalogTask","","",""
"","21451","Каталог заданий: РАС ""Алгебра и начала мат. анализа. 8.1"" — Класс 2","default","Thu Apr 02 16:10:49 UTC 2026","passed","Thu Apr 02 16:11:10 UTC 2026","AuTestCatalogTask","","",""
"","52241","Каталог заданий: ЗПР ""Биология. 7.1"" — Класс 4","default","Thu Apr 02 15:57:58 UTC 2026","passed","Thu Apr 02 15:58:50 UTC 2026","AuTestCatalogTask","","",""
"","30898","Каталог заданий: Слабослышащие ""Русский язык. 2.1"" — Класс 2","default","Thu Apr 02 15:46:40 UTC 2026","passed","Thu Apr 02 15:47:11 UTC 2026","AuTestCatalogTask","","",""
"","27293","Каталог заданий: Школьная программа ""Биология"" — Класс 5","default","Thu Apr 02 14:39:27 UTC 2026","passed","Thu Apr 02 14:39:54 UTC 2026","AuTestCatalogTask","","",""
"","22449","Каталог заданий: Подготовка к ВПР ""Физика"" — Класс 1","default","Thu Apr 02 14:54:29 UTC 2026","passed","Thu Apr 02 14:54:51 UTC 2026","AuTestCatalogTask","","",""
"","30439","Каталог заданий: Подготовка к ВПР ""Биология"" — Класс 4","default","Thu Apr 02 14:53:36 UTC 2026","passed","Thu Apr 02 14:54:07 UTC 2026","AuTestCatalogTask","","",""
"","16116","Каталог заданий: ТНР ""Обществознание. 5.1"" — Класс 1","default","Thu Apr 02 15:22:10 UTC 2026","passed","Thu Apr 02 15:22:26 UTC 2026","AuTestCatalogTask","","",""
"","40598","Каталог заданий: НОДА ""Биология. 6.1"" — Класс 3","default","Thu Apr 02 16:05:59 UTC 2026","passed","Thu Apr 02 16:06:40 UTC 2026","AuTestCatalogTask","","",""
"","22023","Каталог заданий: НОДА ""Физика. 6.1"" — Класс 5","default","Thu Apr 02 16:07:33 UTC 2026","passed","Thu Apr 02 16:07:55 UTC 2026","AuTestCatalogTask","","",""
"","22351","Каталог заданий: Слепые ""Английский язык. 3.1"" — Класс 3","default","Thu Apr 02 15:28:01 UTC 2026","passed","Thu Apr 02 15:28:23 UTC 2026","AuTestCatalogTask","","",""
"","39447","Каталог заданий: Слабослышащие ""Биология. 2.1"" — Класс 2","default","Thu Apr 02 15:48:18 UTC 2026","passed","Thu Apr 02 15:48:58 UTC 2026","AuTestCatalogTask","","",""
"","25555","Каталог заданий: Слабослышащие ""Биология. 2.1"" — Класс 5","default","Thu Apr 02 15:48:35 UTC 2026","passed","Thu Apr 02 15:49:01 UTC 2026","AuTestCatalogTask","","",""
"","28998","Каталог заданий: НОДА ""Английский язык. 6.1"" — Класс 4","default","Thu Apr 02 16:07:50 UTC 2026","passed","Thu Apr 02 16:08:19 UTC 2026","AuTestCatalogTask","","",""
"","17316","Каталог заданий: Слепые ""Русский язык. 3.1"" — Класс 2","default","Thu Apr 02 15:23:33 UTC 2026","passed","Thu Apr 02 15:23:50 UTC 2026","AuTestCatalogTask","","",""
"","23989","Каталог заданий: НОДА ""Английский язык. 6.1"" — Класс 6","default","Thu Apr 02 16:07:55 UTC 2026","passed","Thu Apr 02 16:08:19 UTC 2026","AuTestCatalogTask","","",""
"","25432","Каталог заданий: Подготовка к контрольным работам ""Английский язык"" — Класс 4","default","Thu Apr 02 14:56:12 UTC 2026","passed","Thu Apr 02 14:56:37 UTC 2026","AuTestCatalogTask","","",""
"","17001","Каталог заданий: РАС ""Русский язык. 8.1"" — Класс 8","default","Thu Apr 02 16:09:36 UTC 2026","passed","Thu Apr 02 16:09:53 UTC 2026","AuTestCatalogTask","","",""
"","15400","Каталог заданий: Школьная программа ""Русский язык"" — Класс 7","default","Thu Apr 02 14:38:48 UTC 2026","passed","Thu Apr 02 14:39:03 UTC 2026","AuTestCatalogTask","","",""
"","12264","Каталог заданий: НОДА ""Информатика. 6.1"" — Класс 3","default","Thu Apr 02 16:08:43 UTC 2026","passed","Thu Apr 02 16:08:55 UTC 2026","AuTestCatalogTask","","",""
"","36744","Каталог заданий: Слабовидящие ""Математика. 4.1"" — Класс 5","default","Thu Apr 02 15:32:13 UTC 2026","passed","Thu Apr 02 15:32:49 UTC 2026","AuTestCatalogTask","","",""
"","13858","Каталог заданий: ЗПР ""Обществознание. 7.1"" — Класс 6","default","Thu Apr 02 15:57:44 UTC 2026","passed","Thu Apr 02 15:57:58 UTC 2026","AuTestCatalogTask","","",""
